ID,URL,Title,Duration (minutes),Status,Audio Path
qcdM7bc3ZTs,https://www.youtube.com/watch?v=qcdM7bc3ZTs,Le Journal en FON- Eden TV – 17 Février 2021 par Fréderic Espoir HOUNMABOU,18.13,success,Audios/qcdM7bc3ZTs.mp3
nnn-7KcGn9g,https://www.youtube.com/watch?v=nnn-7KcGn9g,Le Journal en FON- Eden TV – 19 Février 2021 par Fréderic Espoir HOUNMABOU,18.28,success,Audios/nnn-7KcGn9g.mp3
ogVKkDHULmI,https://www.youtube.com/watch?v=ogVKkDHULmI,Le Journal en FON- Eden TV – 22 Février 2021 par Fréderic Espoir HOUNMABOU,17.13,success,Audios/ogVKkDHULmI.mp3
sVdPVrpPHBg,https://www.youtube.com/watch?v=sVdPVrpPHBg,Le Journal en FON- Eden TV – 24 Février 2021 par Fréderic Espoir HOUNMABOU,14.57,success,Audios/sVdPVrpPHBg.mp3
z1-WGpD_o-U,https://www.youtube.com/watch?v=z1-WGpD_o-U,Le Journal en FON- Eden TV – 26 Février 2021 par Gildas HONFO,15.42,success,Audios/z1-WGpD_o-U.mp3
mGdOPUCMjK0,https://www.youtube.com/watch?v=mGdOPUCMjK0,Le Journal en FON- Eden TV – 01 Mars 2021 par Gildas HONFO,14.0,success,Audios/mGdOPUCMjK0.mp3
zYfh3DfKolg,https://www.youtube.com/watch?v=zYfh3DfKolg,Le Journal en FON- Eden TV – 03 Mars 2021 par Gildas HONFO,14.4,success,Audios/zYfh3DfKolg.mp3
8Px_h3pQmhs,https://www.youtube.com/watch?v=8Px_h3pQmhs,Le Journal en FON - Eden TV – 05 Mars 2021 par Gildas HONFO,14.55,success,Audios/8Px_h3pQmhs.mp3
Aq9J5cVewzo,https://www.youtube.com/watch?v=Aq9J5cVewzo,Le Journal en FON - Eden TV – 08 Mars 2021 par Gildas HONFO,12.03,success,Audios/Aq9J5cVewzo.mp3
k25S5gtdwJM,https://www.youtube.com/watch?v=k25S5gtdwJM,Le Journal en FON - Eden TV – 10 Mars 2021 par Gildas HONFO,12.4,success,Audios/k25S5gtdwJM.mp3
wA_ZoSCpq9U,https://www.youtube.com/watch?v=wA_ZoSCpq9U,Le Journal en FON- Eden TV – 12 Mars 2021 par Fréderic Espoir HOUNMABOU,15.38,success,Audios/wA_ZoSCpq9U.mp3
M8jCEkOaWaY,https://www.youtube.com/watch?v=M8jCEkOaWaY,Le Journal en FON- Eden TV – 15 Mars 2021 par Fréderic Espoir HOUNMABOU,16.8,success,Audios/M8jCEkOaWaY.mp3
Ils-hHrxwnA,https://www.youtube.com/watch?v=Ils-hHrxwnA,Le Journal en FON- Eden TV – 17 Mars 2021 par Fréderic Espoir HOUNMABOU,17.47,success,Audios/Ils-hHrxwnA.mp3
0slav21NyB8,https://www.youtube.com/watch?v=0slav21NyB8,Le Journal en FON- Eden TV – 19 Mars 2021 par Fréderic Espoir HOUNMABOU,16.05,success,Audios/0slav21NyB8.mp3
kdwMzUUwwPo,https://www.youtube.com/watch?v=kdwMzUUwwPo,Le Journal en FON- Eden TV – 22 Mars 2021 par Fréderic Espoir HOUNMABOU,15.75,success,Audios/kdwMzUUwwPo.mp3
eJoTUFGYuOs,https://www.youtube.com/watch?v=eJoTUFGYuOs,Le Journal en FON- Eden TV – 24 Mars 2021 par Fréderic Espoir HOUNMABOU,18.8,success,Audios/eJoTUFGYuOs.mp3
YnmaP8KaxIc,https://www.youtube.com/watch?v=YnmaP8KaxIc,Le Journal en FON- Eden TV – 26 Mars 2021 par Gildas HONFO,14.5,success,Audios/YnmaP8KaxIc.mp3
2B96g5rvG90,https://www.youtube.com/watch?v=2B96g5rvG90,Le Journal en FON- Eden TV – 29 Mars 2021 par Fréderic Espoir HOUNMABOU,15.43,success,Audios/2B96g5rvG90.mp3
UBWihbZUo_g,https://www.youtube.com/watch?v=UBWihbZUo_g,Le Journal en FON- Eden TV – 31 Mars 2021 par Fréderic Espoir HOUNMABOU,17.97,success,Audios/UBWihbZUo_g.mp3
yNaSZl4A63Y,https://www.youtube.com/watch?v=yNaSZl4A63Y,Le Journal en FON - Eden TV – 02 Avril 2021 par Fréderic Espoir HOUNMABOU,16.78,success,Audios/yNaSZl4A63Y.mp3
qkEUShr4H54,https://www.youtube.com/watch?v=qkEUShr4H54,Le Journal en FON - Eden TV – 07 Avril 2021 par Fréderic Espoir HOUNMABOU,15.4,success,Audios/qkEUShr4H54.mp3
zzvO16CsY6c,https://www.youtube.com/watch?v=zzvO16CsY6c,Le Journal en FON - Eden TV – 19 Avril 2021 par Fréderic Espoir HOUNMABOU,18.78,success,Audios/zzvO16CsY6c.mp3
oi6gD2Cli4g,https://www.youtube.com/watch?v=oi6gD2Cli4g,Le Journal en FON - Eden TV – 07 Avril 2021 par Fréderic Espoir HOUNMABOU,15.08,success,Audios/oi6gD2Cli4g.mp3
jP6QsJnUuos,https://www.youtube.com/watch?v=jP6QsJnUuos,Le Journal en FON - Eden TV – 12 Avril 2021 par Fréderic Espoir HOUNMABOU,17.57,success,Audios/jP6QsJnUuos.mp3
InGpa1Zqe4A,https://www.youtube.com/watch?v=InGpa1Zqe4A,Le Journal en FON - Eden TV – 14 Avril 2021 par Fréderic Espoir HOUNMABOU,19.12,success,Audios/InGpa1Zqe4A.mp3
c7kFtFNuOpc,https://www.youtube.com/watch?v=c7kFtFNuOpc,Le Journal en FON - Eden TV – 16 Avril 2021 par Fréderic Espoir HOUNMABOU,19.53,success,Audios/c7kFtFNuOpc.mp3
IR7MWPwiVHQ,https://www.youtube.com/watch?v=IR7MWPwiVHQ,Le Journal en FON - Eden TV – 21 Avril 2021 par Fréderic Espoir HOUNMABOU,13.82,success,Audios/IR7MWPwiVHQ.mp3
MfLvkvEOh-I,https://www.youtube.com/watch?v=MfLvkvEOh-I,Le Journal en FON - Eden TV – 23 Avril 2021 par Fréderic Espoir HOUNMABOU,16.62,success,Audios/MfLvkvEOh-I.mp3
tK5tKnthBYA,https://www.youtube.com/watch?v=tK5tKnthBYA,Le Journal en FON - Eden TV – 26 Avril 2021 par Fréderic Espoir HOUNMABOU,18.4,success,Audios/tK5tKnthBYA.mp3
tMrR_p2NEJI,https://www.youtube.com/watch?v=tMrR_p2NEJI,Le Journal en FON - Eden TV – 28 Avril 2021 par Fréderic Espoir HOUNMABOU,17.3,success,Audios/tMrR_p2NEJI.mp3
sNH28AIbyXE,https://www.youtube.com/watch?v=sNH28AIbyXE,Le Journal en FON - Eden TV – 30 Avril 2021 par Fréderic Espoir HOUNMABOU,17.17,success,Audios/sNH28AIbyXE.mp3
FytEDOMM62A,https://www.youtube.com/watch?v=FytEDOMM62A,Le Journal en FON - Eden TV – 03 Mai 2021 par Fréderic Espoir HOUNMABOU,16.7,success,Audios/FytEDOMM62A.mp3
NrhMUzM_S_0,https://www.youtube.com/watch?v=NrhMUzM_S_0,Le Journal en FON - Eden TV – 05 Mai 2021 par Fréderic Espoir HOUNMABOU,14.53,success,Audios/NrhMUzM_S_0.mp3
ToX1AC4FoU4,https://www.youtube.com/watch?v=ToX1AC4FoU4,Le Journal en FON - Eden TV – 07 Mai 2021 par Fréderic Espoir HOUNMABOU,16.97,success,Audios/ToX1AC4FoU4.mp3
9FILazbM7LI,https://www.youtube.com/watch?v=9FILazbM7LI,Le Journal en FON - Eden TV – 10 Mai 2021 par Fréderic Espoir HOUNMABOU,18.5,success,Audios/9FILazbM7LI.mp3
iLrfHSjJETs,https://www.youtube.com/watch?v=iLrfHSjJETs,Le Journal en FON - Eden TV – 12 Mai 2021 par Fréderic Espoir HOUNMABOU,16.28,success,Audios/iLrfHSjJETs.mp3
Ck7YBSev7Bk,https://www.youtube.com/watch?v=Ck7YBSev7Bk,Le Journal en FON - Eden TV – 14 Mai 2021 par Fréderic Espoir HOUNMABOU,20.53,success,Audios/Ck7YBSev7Bk.mp3
TZIS03T2KNo,https://www.youtube.com/watch?v=TZIS03T2KNo,Le Journal en FON - Eden TV – 17 Mai 2021 par Fréderic Espoir HOUNMABOU,18.6,success,Audios/TZIS03T2KNo.mp3
FnLyX10CMtM,https://www.youtube.com/watch?v=FnLyX10CMtM,Le Journal en FON - Eden TV – 19 Mai 2021 par Fréderic Espoir HOUNMABOU,17.35,success,Audios/FnLyX10CMtM.mp3
xshBLlQFK2A,https://www.youtube.com/watch?v=xshBLlQFK2A,Le Journal en FON - Eden TV – 21 Mai 2021 par Fréderic Espoir HOUNMABOU,14.88,success,Audios/xshBLlQFK2A.mp3
gzc2vA8eClE,https://www.youtube.com/watch?v=gzc2vA8eClE,Le Journal en FON - Eden TV – 28 Mai 2021 par Fréderic Espoir HOUNMABOU,15.13,success,Audios/gzc2vA8eClE.mp3
XLCzKqNy4Gc,https://www.youtube.com/watch?v=XLCzKqNy4Gc,Le Journal en FON - Eden TV – 02 Juin 2021 par Fréderic Espoir HOUNMABOU,14.18,success,Audios/XLCzKqNy4Gc.mp3
ZkWXurKSMes,https://www.youtube.com/watch?v=ZkWXurKSMes,Le Journal en FON - Eden TV – 31 Mai 2021 par Fréderic Espoir HOUNMABOU,14.5,success,Audios/ZkWXurKSMes.mp3
Ig_xgS-NM9U,https://www.youtube.com/watch?v=Ig_xgS-NM9U,Le Journal en FON - Eden TV – 04 Juin 2021 par Fréderic Espoir HOUNMABOU,15.35,success,Audios/Ig_xgS-NM9U.mp3
sdasDnQF9Cs,https://www.youtube.com/watch?v=sdasDnQF9Cs,Le Journal en FON - Eden TV – 07 Juin 2021 par Fréderic Espoir HOUNMABOU,14.22,success,Audios/sdasDnQF9Cs.mp3
7zrU3tcUS8I,https://www.youtube.com/watch?v=7zrU3tcUS8I,Le Journal en FON - Eden TV – 09 Juin 2021 par Fréderic Espoir HOUNMABOU,13.97,success,Audios/7zrU3tcUS8I.mp3
HdseAQDbajg,https://www.youtube.com/watch?v=HdseAQDbajg,Le Journal en FON - Eden TV – 30 Juin 2021 par Fréderic Espoir HOUNMABOU,13.18,success,Audios/HdseAQDbajg.mp3
jBLZcJC_u-E,https://www.youtube.com/watch?v=jBLZcJC_u-E,Le Journal en FON - Eden TV – 11 Juin 2021 par Fréderic Espoir HOUNMABOU,15.32,success,Audios/jBLZcJC_u-E.mp3
veNa_PTSLko,https://www.youtube.com/watch?v=veNa_PTSLko,Le Journal en FON - Eden TV – 14 Juin 2021 par Fréderic Espoir HOUNMABOU,16.13,success,Audios/veNa_PTSLko.mp3
TihjUmSqiUo,https://www.youtube.com/watch?v=TihjUmSqiUo,Le Journal en FON - Eden TV – 16 Juin 2021 par Fréderic Espoir HOUNMABOU,13.25,success,Audios/TihjUmSqiUo.mp3
zWmZN4R8DZw,https://www.youtube.com/watch?v=zWmZN4R8DZw,Le Journal en FON - Eden TV – 18 Juin 2021 par Fréderic Espoir HOUNMABOU,16.78,success,Audios/zWmZN4R8DZw.mp3
LuaoaghRdVE,https://www.youtube.com/watch?v=LuaoaghRdVE,Le Journal en FON - Eden TV – 21 Juin 2021 par Fréderic Espoir HOUNMABOU,14.47,success,Audios/LuaoaghRdVE.mp3
hgxBTptgFqI,https://www.youtube.com/watch?v=hgxBTptgFqI,Le Journal en FON - Eden TV – 23 Juin 2021 par Fréderic Espoir HOUNMABOU,14.77,success,Audios/hgxBTptgFqI.mp3
4UDEi6zHOGs,https://www.youtube.com/watch?v=4UDEi6zHOGs,Le Journal en FON - Eden TV – 05 Juillet 2021 par Fréderic Espoir HOUNMABOU,10.9,success,Audios/4UDEi6zHOGs.mp3
0J1lPGLvWvY,https://www.youtube.com/watch?v=0J1lPGLvWvY,Le Journal en FON - Eden TV – 07 Juillet 2021 par Fréderic Espoir HOUNMABOU,15.48,success,Audios/0J1lPGLvWvY.mp3
rWgx8s_1vxc,https://www.youtube.com/watch?v=rWgx8s_1vxc,Le Journal en FON - Eden TV – 12 Juillet 2021 par Fréderic Espoir HOUNMABOU,17.42,success,Audios/rWgx8s_1vxc.mp3
y6HpVtHzQSQ,https://www.youtube.com/watch?v=y6HpVtHzQSQ,Le Journal en FON - Eden TV – 14 Juillet 2021 par Fréderic Espoir HOUNMABOU,14.82,success,Audios/y6HpVtHzQSQ.mp3
uQAi37ob4YE,https://www.youtube.com/watch?v=uQAi37ob4YE,Le Journal en FON - Eden TV – 21 Juillet 2021 par Fréderic Espoir HOUNMABOU,15.08,success,Audios/uQAi37ob4YE.mp3
67GJz4Gg3Jg,https://www.youtube.com/watch?v=67GJz4Gg3Jg,Le Journal en FON - Eden TV – 26 Juillet 2021 par Fréderic Espoir HOUNMABOU,14.72,success,Audios/67GJz4Gg3Jg.mp3
UgfFX0Ztfqg,https://www.youtube.com/watch?v=UgfFX0Ztfqg,Le Journal en FON - Eden TV – 28 Juillet 2021 par Fréderic Espoir HOUNMABOU,13.5,success,Audios/UgfFX0Ztfqg.mp3
05S7dAl2sQY,https://www.youtube.com/watch?v=05S7dAl2sQY,Le Journal en FON - Eden TV – 02 Août 2021 par Fréderic Espoir HOUNMABOU,12.68,success,Audios/05S7dAl2sQY.mp3
7m8e5wg5Sho,https://www.youtube.com/watch?v=7m8e5wg5Sho,Le Journal en FON - Eden TV – 04 Août  2021 par Fréderic Espoir HOUNMABOU,12.08,success,Audios/7m8e5wg5Sho.mp3
qQTWaCA30mE,https://www.youtube.com/watch?v=qQTWaCA30mE,Le Journal en FON - Eden TV – 06 Août  2021 par Fréderic Espoir HOUNMABOU,16.13,success,Audios/qQTWaCA30mE.mp3
-QDjwcmBM4c,https://www.youtube.com/watch?v=-QDjwcmBM4c,Le Journal en FON - Eden TV – 09 Août  2021 par Fréderic Espoir HOUNMABOU,10.5,success,Audios/-QDjwcmBM4c.mp3
WpcnkpSy0cg,https://www.youtube.com/watch?v=WpcnkpSy0cg,Le Journal en FON - Eden TV – 11 Août 2021 par Fréderic Espoir HOUNMABOU,10.98,success,Audios/WpcnkpSy0cg.mp3
MTuBrA8lW8E,https://www.youtube.com/watch?v=MTuBrA8lW8E,Le Journal en FON - Eden TV – 13 Août 2021 par Fréderic Espoir HOUNMABOU,12.12,success,Audios/MTuBrA8lW8E.mp3
LH5fZWEwxlo,https://www.youtube.com/watch?v=LH5fZWEwxlo,Le Journal en FON - Eden TV – 16 Août 2021 par Fréderic Espoir HOUNMABOU,11.38,success,Audios/LH5fZWEwxlo.mp3
kATXl9l2V5M,https://www.youtube.com/watch?v=kATXl9l2V5M,Le Journal en FON - Eden TV – 18 Août 2021 par Fréderic Espoir HOUNMABOU,13.22,success,Audios/kATXl9l2V5M.mp3
X9RCXMMSId0,https://www.youtube.com/watch?v=X9RCXMMSId0,Le Journal en FON - Eden TV – 20 Août 2021 par Fréderic Espoir HOUNMABOU,14.25,success,Audios/X9RCXMMSId0.mp3
2vgnusBWmKg,https://www.youtube.com/watch?v=2vgnusBWmKg,Le Journal en FON - Eden TV – 23 Août 2021 par Fréderic Espoir HOUNMABOU,11.15,success,Audios/2vgnusBWmKg.mp3
QOZwHiz14p0,https://www.youtube.com/watch?v=QOZwHiz14p0,Le Journal en FON - Eden TV – 27 Août 2021 par Fréderic Espoir HOUNMABOU,12.42,success,Audios/QOZwHiz14p0.mp3
bgIf1dtWZrw,https://www.youtube.com/watch?v=bgIf1dtWZrw,Le Journal en FON - Eden TV – 30 Août 2021 par Fréderic Espoir HOUNMABOU,13.62,success,Audios/bgIf1dtWZrw.mp3
ECFegspCRCs,https://www.youtube.com/watch?v=ECFegspCRCs,Le Journal en FON - Eden TV – 1er Septembre 2021 par Fréderic Espoir HOUNMABOU,14.48,success,Audios/ECFegspCRCs.mp3
Rx8CTzABD18,https://www.youtube.com/watch?v=Rx8CTzABD18,Le Journal en FON - Eden TV – 03 Septembre 2021 par Fréderic Espoir HOUNMABOU,13.78,success,Audios/Rx8CTzABD18.mp3
-M1xFuObD9E,https://www.youtube.com/watch?v=-M1xFuObD9E,Le Journal en FON - Eden TV – 08 Septembre 2021 par Fréderic Espoir HOUNMABOU,16.05,success,Audios/-M1xFuObD9E.mp3
tPPyxv8f7NQ,https://www.youtube.com/watch?v=tPPyxv8f7NQ,Le Journal en FON - Eden TV – 10 Septembre 2021 par Fréderic Espoir HOUNMABOU,14.13,success,Audios/tPPyxv8f7NQ.mp3
YtJeWvM8x10,https://www.youtube.com/watch?v=YtJeWvM8x10,Le Journal en FON - Eden TV – 13 Septembre 2021 par Fréderic Espoir HOUNMABOU,14.33,success,Audios/YtJeWvM8x10.mp3
h48pVuDuwxs,https://www.youtube.com/watch?v=h48pVuDuwxs,Le Journal en FON - Eden TV – 15 Septembre 2021 par Fréderic Espoir HOUNMABOU,13.13,success,Audios/h48pVuDuwxs.mp3
8ITrH2KWd9I,https://www.youtube.com/watch?v=8ITrH2KWd9I,Le Journal en FON - Eden TV – 17 Septembre 2021 par Fréderic Espoir HOUNMABOU,9.97,success,Audios/8ITrH2KWd9I.mp3
EyXHIKfdZSY,https://www.youtube.com/watch?v=EyXHIKfdZSY,Le Journal en FON - Eden TV – 20 Septembre 2021 par Fréderic Espoir HOUNMABOU,14.58,success,Audios/EyXHIKfdZSY.mp3
8krPthV14NU,https://www.youtube.com/watch?v=8krPthV14NU,Le Journal en FON - Eden TV – 22 Septembre 2021 par Fréderic Espoir HOUNMABOU,12.9,success,Audios/8krPthV14NU.mp3
aWtMgFBqMD8,https://www.youtube.com/watch?v=aWtMgFBqMD8,Le Journal en FON - Eden TV – 24 Septembre 2021 par Fréderic Espoir HOUNMABOU,13.35,success,Audios/aWtMgFBqMD8.mp3
EsJeQiY-HcE,https://www.youtube.com/watch?v=EsJeQiY-HcE,Le Journal en FON - Eden TV – 27 Septembre 2021 par Fréderic Espoir HOUNMABOU,13.32,success,Audios/EsJeQiY-HcE.mp3
zP6ArE05Twg,https://www.youtube.com/watch?v=zP6ArE05Twg,Le Journal en FON - Eden TV – 1er Octobre 2021 par Fréderic Espoir HOUNMABOU,13.9,success,Audios/zP6ArE05Twg.mp3
TQWNZDTpzfE,https://www.youtube.com/watch?v=TQWNZDTpzfE,Le Journal en FON - Eden TV – 04 Octobre 2021 par Fréderic Espoir HOUNMABOU,12.68,success,Audios/TQWNZDTpzfE.mp3
UDGP3sNwiwU,https://www.youtube.com/watch?v=UDGP3sNwiwU,Le Journal en FON - Eden TV – 06 Octobre 2021 par Fréderic Espoir HOUNMABOU,14.0,success,Audios/UDGP3sNwiwU.mp3
PjqJZvwNM_4,https://www.youtube.com/watch?v=PjqJZvwNM_4,Le Journal en FON - Eden TV – 08 Octobre 2021 par Fréderic Espoir HOUNMABOU,14.5,success,Audios/PjqJZvwNM_4.mp3
6Bqu3vr9Tv8,https://www.youtube.com/watch?v=6Bqu3vr9Tv8,Le Journal en FON - Eden TV – 11 Octobre 2021 par Fréderic Espoir HOUNMABOU,14.27,success,Audios/6Bqu3vr9Tv8.mp3
hGL4e-ph9r4,https://www.youtube.com/watch?v=hGL4e-ph9r4,Le Journal en FON - Eden TV – 13 Octobre 2021 par Fréderic Espoir HOUNMABOU,13.73,success,Audios/hGL4e-ph9r4.mp3
uPDHa_BBf_I,https://www.youtube.com/watch?v=uPDHa_BBf_I,Le Journal en FON - Eden TV – 15 Octobre 2021 par Fréderic Espoir HOUNMABOU,13.37,success,Audios/uPDHa_BBf_I.mp3
3hznx_TIMow,https://www.youtube.com/watch?v=3hznx_TIMow,Le Journal en FON - Eden TV – 20 Octobre 2021 par Fréderic Espoir HOUNMABOU,12.6,success,Audios/3hznx_TIMow.mp3
OaCNFS_PAig,https://www.youtube.com/watch?v=OaCNFS_PAig,Le Journal en FON - Eden TV – 22 Octobre 2021 par Fréderic Espoir HOUNMABOU,16.47,success,Audios/OaCNFS_PAig.mp3
jbfmXUp95S8,https://www.youtube.com/watch?v=jbfmXUp95S8,Le Journal en FON - Eden TV – 25 Octobre 2021 par Fréderic Espoir HOUNMABOU,14.28,success,Audios/jbfmXUp95S8.mp3
NOEjiCEAsxQ,https://www.youtube.com/watch?v=NOEjiCEAsxQ,Le Journal en FON - Eden TV – 29 Octobre 2021 par Fréderic Espoir HOUNMABOU,14.7,success,Audios/NOEjiCEAsxQ.mp3
ejZnBuV8qiQ,https://www.youtube.com/watch?v=ejZnBuV8qiQ,Le Journal en FON - Eden TV – 03 Novembre 2021 par Fréderic Espoir HOUNMABOU,15.77,success,Audios/ejZnBuV8qiQ.mp3
E8UVSrQKZfc,https://www.youtube.com/watch?v=E8UVSrQKZfc,Le Journal en FON - Eden TV – 05 Novembre 2021 par Fréderic Espoir HOUNMABOU,14.2,success,Audios/E8UVSrQKZfc.mp3
sdKb9s83A-M,https://www.youtube.com/watch?v=sdKb9s83A-M,Le Journal en FON - Eden TV – 08 Novembre 2021 par Fréderic Espoir HOUNMABOU,14.68,success,Audios/sdKb9s83A-M.mp3
cog5-lqshJo,https://www.youtube.com/watch?v=cog5-lqshJo,Le Journal en FON - Eden TV – 10 Novembre 2021 par Fréderic Espoir HOUNMABOU,11.58,success,Audios/cog5-lqshJo.mp3
J4otqyt2HGE,https://www.youtube.com/watch?v=J4otqyt2HGE,Le Journal en FON - Eden TV – 12 Novembre 2021 par Fréderic Espoir HOUNMABOU,12.97,success,Audios/J4otqyt2HGE.mp3
UuK31um69Qo,https://www.youtube.com/watch?v=UuK31um69Qo,Le Journal en FON - Eden TV – 15 Novembre 2021 par Fréderic Espoir HOUNMABOU,14.9,success,Audios/UuK31um69Qo.mp3
jo2kR164Ewc,https://www.youtube.com/watch?v=jo2kR164Ewc,Le Journal en FON - Eden TV – 15 Novembre 2021 par Fréderic Espoir HOUNMABOU,14.9,success,Audios/jo2kR164Ewc.mp3
4Tt3_-D28jg,https://www.youtube.com/watch?v=4Tt3_-D28jg,Le Journal en FON - Eden TV – 17 Novembre 2021 par Fréderic Espoir HOUNMABOU,14.77,success,Audios/4Tt3_-D28jg.mp3
M8qPbapxfE0,https://www.youtube.com/watch?v=M8qPbapxfE0,Mariage coutumier : La jeune fille vierge et la deuxième dot | ENKEI,53.1,success,Audios/M8qPbapxfE0.mp3
AGKbwAFBiBQ,https://www.youtube.com/watch?v=AGKbwAFBiBQ,Le Journal en FON - Eden TV – 19 Novembre 2021 par Fréderic Espoir HOUNMABOU,15.52,success,Audios/AGKbwAFBiBQ.mp3
a-OymlGjykE,https://www.youtube.com/watch?v=a-OymlGjykE,Le Journal en FON - Eden TV – 22 Novembre 2021 par Fréderic Espoir HOUNMABOU,13.13,success,Audios/a-OymlGjykE.mp3
uWSCpyohFZI,https://www.youtube.com/watch?v=uWSCpyohFZI,Le Journal en FON - Eden TV – 24 Novembre 2021 par Fréderic Espoir HOUNMABOU,14.47,success,Audios/uWSCpyohFZI.mp3
2QChfdUhQh8,https://www.youtube.com/watch?v=2QChfdUhQh8,Le Journal en FON - Eden TV – 13 Décembre 2021 par Fréderic Espoir HOUNMABOU,15.27,success,Audios/2QChfdUhQh8.mp3
IUYCe2N071M,https://www.youtube.com/watch?v=IUYCe2N071M,Le Journal en FON - Eden TV – 15 Décembre 2021 par Fréderic Espoir HOUNMABOU,14.17,success,Audios/IUYCe2N071M.mp3
GEnKGfAvyBA,https://www.youtube.com/watch?v=GEnKGfAvyBA,Le Journal en FON - Eden TV – 17 Décembre 2021 par Fréderic Espoir HOUNMABOU,13.9,success,Audios/GEnKGfAvyBA.mp3
sD-7JTeZdLc,https://www.youtube.com/watch?v=sD-7JTeZdLc,Le Journal en FON - Eden TV – 20 Décembre 2021 par Fréderic Espoir HOUNMABOU,12.85,success,Audios/sD-7JTeZdLc.mp3
uViCr0Rtfuc,https://www.youtube.com/watch?v=uViCr0Rtfuc,Le Journal en AÏZO - Eden TV – 21 Décembre 2021 par Samson OKE,15.75,success,Audios/uViCr0Rtfuc.mp3
DxGtTu612Ec,https://www.youtube.com/watch?v=DxGtTu612Ec,Le Journal en FON - Eden TV – 22 Décembre 2021 par Fréderic Espoir HOUNMABOU,9.85,success,Audios/DxGtTu612Ec.mp3
i-h4QnxsLVI,https://www.youtube.com/watch?v=i-h4QnxsLVI,Le Journal en FON - Eden TV – 24 Décembre 2021 par Fréderic Espoir HOUNMABOU,11.38,success,Audios/i-h4QnxsLVI.mp3
3DFF39Nhqs0,https://www.youtube.com/watch?v=3DFF39Nhqs0,Le Journal en FON - Eden TV – 29 Décembre 2021 par Fréderic Espoir HOUNMABOU,10.38,success,Audios/3DFF39Nhqs0.mp3
S0kSLhHVNks,https://www.youtube.com/watch?v=S0kSLhHVNks,Le Journal en FON - Eden TV – 19 Janvier 2022 par Fréderic Espoir HOUNMABOU,12.63,success,Audios/S0kSLhHVNks.mp3
zxqrFMJ0NMY,https://www.youtube.com/watch?v=zxqrFMJ0NMY,Le Journal en FON - Eden TV – 21 Janvier 2022 par Fréderic Espoir HOUNMABOU,15.0,success,Audios/zxqrFMJ0NMY.mp3
ZuH4k4XAfak,https://www.youtube.com/watch?v=ZuH4k4XAfak,Le Journal en FON - Eden TV – 24 Janvier 2022 par Fréderic Espoir HOUNMABOU,13.88,success,Audios/ZuH4k4XAfak.mp3
c3BTzgo7nbo,https://www.youtube.com/watch?v=c3BTzgo7nbo,Le Journal en FON - Eden TV – 26 Janvier 2022 par Fréderic Espoir HOUNMABOU,14.1,success,Audios/c3BTzgo7nbo.mp3
feePtG4F5IA,https://www.youtube.com/watch?v=feePtG4F5IA,Le Journal en FON - Eden TV – 28 Janvier 2022 par Fréderic Espoir HOUNMABOU,13.33,success,Audios/feePtG4F5IA.mp3
X569K1ob-Xo,https://www.youtube.com/watch?v=X569K1ob-Xo,Le Journal en FON - Eden TV – 31 Janvier 2022 par Gildas HONFO,11.52,success,Audios/X569K1ob-Xo.mp3
Htx74TycetI,https://www.youtube.com/watch?v=Htx74TycetI,Le Journal en FON - Eden TV – 02 Février 2022 par Gildas HONFO,13.83,success,Audios/Htx74TycetI.mp3
OQT5S4DacoM,https://www.youtube.com/watch?v=OQT5S4DacoM,Le Journal en FON - Eden TV – 04 Février 2022 par Gildas HONFO,12.88,success,Audios/OQT5S4DacoM.mp3
lIXRJCUa4WU,https://www.youtube.com/watch?v=lIXRJCUa4WU,Le Journal en FON - Eden TV – 07 Février 2022 par Gildas HONFO,12.68,success,Audios/lIXRJCUa4WU.mp3
aRhxaTiBUno,https://www.youtube.com/watch?v=aRhxaTiBUno,Le Journal en FON - Eden TV – 11 Février 2022 par Gildas HONFO,12.42,success,Audios/aRhxaTiBUno.mp3
PdpSDCwkox8,https://www.youtube.com/watch?v=PdpSDCwkox8,Le Journal en FON - Eden TV – 21 Février 2022 par Gildas HONFO,14.1,success,Audios/PdpSDCwkox8.mp3
MRvk_-Q-eDs,https://www.youtube.com/watch?v=MRvk_-Q-eDs,Le Journal en FON - Eden TV – 23 Février 2022 par Fréderic Espoir HOUNMABOU,14.18,success,Audios/MRvk_-Q-eDs.mp3
oY8bNH6GygM,https://www.youtube.com/watch?v=oY8bNH6GygM,Le Journal en FON - Eden TV – 25 Février 2022 par Fréderic Espoir HOUNMABOU,12.93,success,Audios/oY8bNH6GygM.mp3
1s0fwl_AVjE,https://www.youtube.com/watch?v=1s0fwl_AVjE,Le Journal en FON - Eden TV – 28 Février 2022 par Fréderic Espoir HOUNMABOU,12.12,success,Audios/1s0fwl_AVjE.mp3
t6oP9FCvE_0,https://www.youtube.com/watch?v=t6oP9FCvE_0,Le Journal en FON - Eden TV – 02 Mars 2022 par Fréderic Espoir HOUNMABOU,14.88,success,Audios/t6oP9FCvE_0.mp3
0y7JiTmZtsU,https://www.youtube.com/watch?v=0y7JiTmZtsU,Le Journal en FON - Eden TV – 04 Mars 2022 par Fréderic Espoir HOUNMABOU,12.78,success,Audios/0y7JiTmZtsU.mp3
